Date,Open,High,Low,Close,Volume,Adj Close
2013-09-26,486.00,488.56,483.90,486.22,8472200,480.52
2013-09-25,489.20,489.64,481.43,481.53,11319900,475.89
2013-09-24,494.88,495.47,487.82,489.10,13012300,483.37
2013-09-23,496.10,496.91,482.60,490.64,27218100,484.89
2013-09-20,478.00,478.55,466.00,467.41,24975100,461.93
2013-09-19,470.70,475.83,469.25,472.30,14447900,466.76
2013-09-18,463.18,466.35,460.66,464.68,16316500,459.23
2013-09-17,447.96,459.71,447.50,455.32,14263600,449.98
2013-09-16,461.00,461.61,447.22,450.12,19418100,444.84
2013-09-13,469.34,471.83,464.70,464.90,10672700,459.45
2013-09-12,468.50,475.40,466.01,472.69,14430400,467.15
2013-09-11,467.01,473.69,464.81,467.71,32096300,462.23
2013-09-10,506.20,507.45,489.50,494.64,26542700,488.84
2013-09-09,505.00,507.92,503.48,506.17,12167400,500.24
2013-09-06,498.44,499.38,489.95,498.22,12840200,492.38
2013-09-05,500.25,500.68,493.64,495.27,8441700,489.47
2013-09-04,499.56,502.24,496.28,498.69,12322600,492.85
2013-09-03,493.10,500.60,487.35,488.58,11854600,482.85
2013-08-30,492.00,492.95,486.50,487.22,9724900,481.51
2013-08-29,491.65,496.50,491.13,491.70,8559200,485.94
2013-08-28,486.00,495.80,486.00,490.90,10986000,485.15
2013-08-27,498.00,502.51,486.30,488.59,15149600,482.86
2013-08-26,500.75,510.20,500.50,502.97,11820200,497.08
2013-08-23,503.27,503.35,499.35,501.02,7954700,495.15
2013-08-22,504.98,505.59,498.20,502.96,8721700,497.07
2013-08-21,503.59,507.15,501.20,502.36,11995700,496.47
2013-08-20,509.71,510.57,500.82,501.07,12810300,495.20
2013-08-19,504.34,513.74,504.00,507.74,18232800,501.79
2013-08-16,500.15,502.94,498.86,502.33,12939500,496.44
2013-08-15,496.42,502.40,489.08,497.91,17510500,492.07
2013-08-14,497.88,504.25,493.40,498.50,27013300,492.66
2013-08-13,470.94,494.66,468.05,489.57,31497900,483.83
2013-08-12,456.86,468.65,456.63,467.36,13015500,461.88
2013-08-09,458.64,460.46,453.65,454.45,9530900,449.12
2013-08-08,463.86,464.10,457.95,461.01,9134900,455.61
2013-08-07,463.80,467.00,461.77,464.98,10673500,456.52
2013-08-06,468.02,471.89,462.17,465.25,11959200,456.78
2013-08-05,464.69,470.67,462.15,469.45,11387700,460.90
2013-08-02,458.01,462.85,456.66,462.54,9813700,454.12
2013-08-01,455.75,456.80,453.26,456.68,7366100,448.37
2013-07-31,454.99,457.34,449.43,452.53,11534200,444.29
2013-07-30,449.96,457.15,449.23,453.32,11050800,445.07
2013-07-29,440.80,449.99,440.20,447.79,8859200,439.64
2013-07-26,435.30,441.04,434.34,440.99,7148300,432.96
2013-07-25,440.70,441.40,435.81,438.50,8196200,430.52
2013-07-24,438.93,444.59,435.26,440.51,21140600,432.49
2013-07-23,426.00,426.96,418.71,418.99,13192700,411.36
2013-07-22,429.46,429.75,425.47,426.31,7421300,418.55
2013-07-19,433.10,433.98,424.35,424.95,9597200,417.21
2013-07-18,433.38,434.87,430.61,431.76,7817100,423.90
2013-07-17,429.70,432.22,428.22,430.31,7106800,422.48
2013-07-16,426.52,430.71,424.17,430.20,7733500,422.37
2013-07-15,425.01,431.46,424.80,427.44,8639900,419.66
2013-07-12,427.65,429.79,423.41,426.51,9984400,418.75
2013-07-11,422.95,428.25,421.17,427.29,11653300,419.51
2013-07-10,419.60,424.80,418.25,420.73,10050200,413.07
2013-07-09,413.60,423.50,410.38,422.35,12592300,414.66
2013-07-08,420.11,421.00,410.65,415.05,10647800,407.49
2013-07-05,420.39,423.29,415.35,417.42,9786600,409.82
2013-07-03,420.86,422.98,417.45,420.80,8604600,413.14
2013-07-02,409.96,421.63,409.47,418.49,16780900,410.87
2013-07-01,402.69,412.27,401.22,409.22,13966200,401.77
2013-06-28,391.36,400.27,388.87,396.53,20661300,389.31
2013-06-27,399.25,401.39,393.54,393.78,12044500,386.61
2013-06-26,403.90,404.79,395.66,398.07,13133000,390.82
2013-06-25,405.70,407.79,398.83,402.63,11220100,395.30
2013-06-24,407.40,408.66,398.05,402.54,17169500,395.21
2013-06-21,418.49,420.00,408.10,413.50,17182800,405.97
2013-06-20,419.30,425.98,415.17,416.84,12761100,409.25
2013-06-19,431.40,431.66,423.00,423.00,11105000,415.30
2013-06-18,431.56,434.90,430.21,431.77,6965200,423.91
2013-06-17,431.44,435.70,430.36,432.00,9264800,424.14
2013-06-14,435.40,436.29,428.50,430.05,9709500,422.22
2013-06-13,432.50,437.14,428.75,435.96,10208300,428.02
2013-06-12,439.50,441.25,431.50,432.19,9472400,424.32
2013-06-11,435.74,442.76,433.32,437.60,10218300,429.63
2013-06-10,444.73,449.08,436.80,438.89,16076900,430.90
2013-06-07,436.50,443.24,432.77,441.81,14447700,433.77
2013-06-06,445.47,447.00,434.05,438.46,14890500,430.48
2013-06-05,445.65,450.72,443.71,445.11,10378200,437.01
2013-06-04,453.22,454.43,447.39,449.31,10454600,441.13
2013-06-03,450.73,452.36,442.48,450.72,13298300,442.52
2013-05-31,452.50,457.10,449.50,449.73,13725100,441.54
2013-05-30,445.65,454.50,444.51,451.58,12625700,443.36
2013-05-29,440.00,447.50,439.40,444.95,11806300,436.85
2013-05-28,449.90,451.11,440.85,441.44,13790900,433.40
2013-05-24,440.85,445.66,440.36,445.15,9863100,437.05
2013-05-23,435.95,446.16,435.79,442.14,12607900,434.09
2013-05-22,444.05,448.35,438.22,441.35,15822800,433.32
2013-05-21,438.15,445.48,434.20,439.66,16286500,431.66
2013-05-20,431.91,445.80,430.10,442.93,16127800,434.87
2013-05-17,439.05,440.09,431.01,433.26,15282300,425.37
2013-05-16,423.24,437.85,418.90,434.58,21543000,426.67
2013-05-15,439.16,441.00,422.36,428.85,26486200,421.04
2013-05-14,453.85,455.20,442.15,443.86,15968500,435.78
2013-05-13,451.51,457.90,451.50,454.74,11319600,446.46
2013-05-10,457.97,459.71,450.48,452.97,11959000,444.72
2013-05-09,459.81,463.00,455.58,456.77,14231700,448.46
2013-05-08,459.04,465.37,455.81,463.84,16878500,452.40
2013-05-07,464.97,465.75,453.70,458.66,17276900,447.35
2013-05-06,455.71,462.20,454.31,460.71,17737200,449.35
2013-05-03,451.31,453.23,449.15,449.98,12903600,438.88
2013-05-02,441.78,448.59,440.63,445.52,15065300,434.53
2013-05-01,444.46,444.93,434.39,439.29,18103900,428.46
2013-04-30,435.10,445.25,432.07,442.78,24697800,431.86
2013-04-29,420.45,433.62,420.00,430.12,22868800,419.51
2013-04-26,409.81,418.77,408.25,417.20,27289200,406.91
2013-04-25,411.23,413.94,407.00,408.38,13744200,398.31
2013-04-24,393.54,415.25,392.50,405.46,34630400,395.46
2013-04-23,403.99,408.38,398.81,406.13,23722800,396.12
2013-04-22,392.64,402.20,391.27,398.67,15354300,388.84
2013-04-19,387.97,399.60,385.10,390.53,21759800,380.90
2013-04-18,404.99,405.79,389.74,392.05,23796400,382.38
2013-04-17,420.27,420.60,398.11,402.80,33752000,392.87
2013-04-16,421.57,426.61,420.57,426.24,10920400,415.73
2013-04-15,427.00,427.89,419.55,419.85,11340000,409.50
2013-04-12,434.15,434.15,429.09,429.80,8521900,419.20
2013-04-11,433.72,437.99,431.20,434.33,11727300,423.62
2013-04-10,428.10,437.06,426.01,435.69,13426000,424.95
2013-04-09,426.36,428.50,422.75,426.98,10950500,416.45
2013-04-08,424.85,427.50,422.49,426.21,10743900,415.70
2013-04-05,424.50,424.95,419.68,423.20,13703400,412.76
2013-04-04,433.76,435.00,425.25,427.72,12801700,417.17
2013-04-03,431.37,437.28,430.31,431.99,12972000,421.34
2013-04-02,427.60,438.14,426.40,429.79,18911400,419.19
2013-04-01,441.90,443.70,427.74,428.91,13919000,418.33
2013-03-28,449.82,451.82,441.62,442.66,15815700,431.74
2013-03-27,456.46,456.80,450.73,452.08,11829900,440.93
2013-03-26,465.44,465.84,460.53,461.14,10510500,449.77
2013-03-25,464.69,469.95,461.78,463.58,17897700,452.15
2013-03-22,454.58,462.10,453.11,461.91,14110900,450.52
2013-03-21,450.22,457.98,450.10,452.73,13687700,441.57
2013-03-20,457.42,457.63,449.59,452.08,11023600,440.93
2013-03-19,459.50,460.97,448.50,454.49,18813400,443.28
2013-03-18,441.45,457.46,441.20,455.72,21649900,444.48
2013-03-15,437.93,444.23,437.25,443.66,22998600,432.72
2013-03-14,432.83,434.64,430.45,432.50,10852700,421.84
2013-03-13,428.45,434.50,425.36,428.35,14483900,417.79
2013-03-12,435.60,438.88,427.57,428.43,16639700,417.87
2013-03-11,429.75,439.01,425.14,437.87,16937000,427.07
2013-03-08,429.80,435.43,428.61,431.72,13981500,421.07
2013-03-07,424.50,432.01,421.06,430.58,16731200,419.96
2013-03-06,434.51,435.25,424.43,425.66,16437500,415.16
2013-03-05,421.48,435.19,420.75,431.14,22801200,420.51
2013-03-04,427.80,428.20,419.00,420.05,20812700,409.69
2013-03-01,438.00,438.18,429.98,430.47,19730300,419.86
2013-02-28,444.05,447.87,441.40,441.40,11518400,430.52
2013-02-27,448.43,452.44,440.65,444.57,20976800,433.61
2013-02-26,443.82,451.54,437.66,448.97,17910700,437.90
2013-02-25,453.85,455.12,442.57,442.80,13306400,431.88
2013-02-22,449.25,451.60,446.60,450.81,11809100,439.69
2013-02-21,446.00,449.17,442.82,446.06,15970800,435.06
2013-02-20,457.69,457.69,448.80,448.85,17010800,437.78
2013-02-19,461.10,462.73,453.85,459.99,15563700,448.65
2013-02-15,468.85,470.16,459.92,460.16,13990900,448.81
2013-02-14,464.52,471.64,464.02,466.59,12688400,455.08
2013-02-13,467.21,473.64,463.22,467.01,16971700,455.49
2013-02-12,479.51,482.38,467.74,467.90,21751900,456.36
2013-02-11,476.50,484.94,473.25,479.93,18481800,468.10
2013-02-08,474.00,478.81,468.25,474.98,22612800,463.27
2013-02-07,463.25,470.00,454.12,468.22,25163600,456.67
2013-02-06,456.47,466.50,452.58,457.35,21203800,443.49
2013-02-05,444.05,459.74,442.22,457.84,20476700,443.96
2013-02-04,453.91,455.94,442.00,442.32,17039900,428.91
2013-02-01,459.11,459.48,448.35,453.62,19267300,439.87
2013-01-31,456.98,459.28,454.98,455.49,11404800,441.68
2013-01-30,457.00,462.60,454.50,456.83,14898400,442.98
2013-01-29,458.50,460.20,452.12,458.27,20398500,444.38
2013-01-28,437.83,453.21,435.86,449.83,28054200,436.20
2013-01-25,451.69,456.23,435.00,439.88,43143800,426.55
2013-01-24,460.00,465.73,450.25,450.50,52173300,436.85
2013-01-23,508.81,514.99,504.77,514.01,30768200,498.43
2013-01-22,504.56,507.88,496.63,504.77,16483800,489.47
2013-01-18,498.52,502.22,496.40,500.00,16890100,484.85
2013-01-17,510.31,510.75,502.03,502.68,16202800,487.44
2013-01-16,494.64,509.44,492.50,506.09,24671600,490.75
2013-01-15,498.30,498.99,483.38,485.92,31313300,471.19
2013-01-14,502.68,507.50,498.51,501.75,26221700,486.54
2013-01-11,521.00,525.32,519.02,520.30,12518100,504.53
2013-01-10,528.55,528.72,515.52,523.51,21469500,507.64
2013-01-09,522.50,525.01,515.99,517.10,14557300,501.43
2013-01-08,529.21,531.89,521.25,525.31,16382400,509.39
2013-01-07,522.00,529.30,515.20,523.90,17291300,508.02
2013-01-04,536.97,538.63,525.83,527.00,21226200,511.03
2013-01-03,547.88,549.67,541.00,542.10,12605900,525.67
2013-01-02,553.82,555.00,541.63,549.03,20018500,532.39
2012-12-31,510.53,535.40,509.00,532.17,23553300,516.04
2012-12-28,510.29,514.48,508.12,509.59,12652800,494.14
2012-12-27,513.54,516.25,504.66,515.06,16254300,499.45
2012-12-26,519.00,519.46,511.12,513.00,10801300,497.45
2012-12-24,520.35,524.25,518.71,520.17,6276900,504.40
2012-12-21,512.47,519.67,510.24,519.33,21295300,503.59
2012-12-20,530.00,530.20,518.88,521.73,17203200,505.92
2012-12-19,531.47,533.70,525.50,526.31,16048900,510.36
2012-12-18,525.00,534.90,520.25,533.90,22345900,517.72
2012-12-17,508.93,520.00,501.23,518.83,27057400,503.10
2012-12-14,514.75,518.13,505.58,509.79,36056400,494.34
2012-12-13,531.15,537.64,525.80,529.69,22330700,513.64
2012-12-12,547.77,548.00,536.27,539.00,17398000,522.66
2012-12-11,539.77,549.56,537.37,541.39,21155200,524.98
2012-12-10,525.00,538.51,521.58,529.82,22517300,513.76
2012-12-07,553.40,555.20,530.00,533.25,28108600,517.09
2012-12-06,528.94,553.31,518.63,547.24,42043300,530.65
2012-12-05,568.91,569.25,538.77,538.79,37308500,522.46
2012-12-04,581.80,581.80,572.13,575.85,19895300,558.40
2012-12-03,593.65,594.59,585.50,586.19,13010000,568.42
2012-11-30,586.79,588.40,582.68,585.28,13975700,567.54
2012-11-29,590.22,594.25,585.25,589.36,18382100,571.50
2012-11-28,577.27,585.80,572.26,582.94,18602300,565.27
2012-11-27,589.55,590.42,580.10,584.78,19047500,567.06
2012-11-26,575.90,590.00,573.71,589.53,22520700,571.66
2012-11-23,567.17,572.00,562.60,571.50,9743800,554.18
2012-11-21,564.25,567.37,556.60,561.70,13321500,544.67
2012-11-20,571.91,571.95,554.58,560.91,22955500,543.91
2012-11-19,540.71,567.50,539.88,565.73,29404200,548.58
2012-11-16,525.20,530.00,505.75,527.68,45246200,511.69
2012-11-15,537.53,539.50,522.62,525.62,28211100,509.69
2012-11-14,545.50,547.45,536.18,536.88,17041800,520.61
2012-11-13,538.91,550.48,536.36,542.90,19033900,526.44
2012-11-12,554.15,554.50,538.65,542.83,18421500,526.38
2012-11-09,540.42,554.88,533.72,547.06,33211200,530.48
2012-11-08,560.63,562.23,535.29,537.75,37719500,521.45
2012-11-07,573.84,574.54,555.75,558.00,28344600,541.09
2012-11-06,590.23,590.74,580.09,582.85,13389900,562.61
2012-11-05,583.52,587.77,577.60,584.62,18897700,564.32
2012-11-02,595.89,596.95,574.75,576.80,21406200,556.77
2012-11-01,598.22,603.00,594.17,596.54,12903500,575.83
2012-10-31,594.88,601.96,587.70,595.32,18214400,574.65
2012-10-26,609.43,614.00,591.00,604.00,36372600,583.03
2012-10-25,620.00,622.00,605.55,609.54,23440200,588.38
2012-10-24,621.44,626.55,610.64,616.83,19947400,595.41
2012-10-23,631.00,633.90,611.70,613.36,25255200,592.06
2012-10-22,612.42,635.38,610.76,634.03,19526100,612.02
2012-10-19,631.05,631.77,609.62,609.84,26574500,588.67
2012-10-18,639.59,642.06,630.00,632.64,17022300,610.68
2012-10-17,648.87,652.79,644.00,644.61,13894200,622.23
2012-10-16,635.37,650.30,631.00,649.79,19634700,627.23
2012-10-15,632.35,635.13,623.85,634.76,15446500,612.72
2012-10-12,629.56,635.38,625.30,629.71,16429100,607.85
2012-10-11,646.50,647.20,628.10,628.10,19502900,606.29
2012-10-10,639.74,644.98,637.00,640.91,18227000,618.66
2012-10-09,638.65,640.49,623.55,635.85,29949900,613.77
2012-10-08,646.88,647.56,636.11,638.17,22785500,616.01
2012-10-05,665.20,666.00,651.28,652.59,21214500,629.93
2012-10-04,671.25,674.25,665.55,666.80,13240200,643.65
2012-10-03,664.86,671.86,662.63,671.45,15152900,648.14
2012-10-02,661.81,666.35,650.65,661.31,22428300,638.35
2012-10-01,671.16,676.75,656.50,659.39,19414100,636.50
2012-09-28,678.75,681.11,666.75,667.10,19111100,643.94
2012-09-27,664.29,682.17,660.35,681.32,21217500,657.67
2012-09-26,668.74,672.69,661.20,665.18,20589400,642.09
2012-09-25,688.26,692.78,673.00,673.54,18528200,650.16
2012-09-24,686.86,695.12,683.00,690.79,22848800,666.81
2012-09-21,702.41,705.07,699.36,700.09,20413900,675.78
2012-09-20,699.16,700.06,693.62,698.70,12020300,674.44
2012-09-19,700.26,703.99,699.57,702.10,11674100,677.72
2012-09-18,699.88,702.33,696.42,701.91,13339400,677.54
2012-09-17,699.35,699.80,694.61,699.78,14215400,675.48
2012-09-14,689.96,696.98,687.89,691.28,21445500,667.28
2012-09-13,677.37,685.50,674.77,682.98,21370000,659.27
2012-09-12,666.85,669.90,656.00,669.79,25436900,646.54
2012-09-11,665.11,670.10,656.50,660.59,17999400,637.66
2012-09-10,680.45,683.29,662.10,662.74,17428500,639.73
2012-09-07,678.05,682.48,675.77,680.44,11773800,656.82
2012-09-06,673.17,678.29,670.80,676.27,13971300,652.79
2012-09-05,675.57,676.35,669.60,670.23,12013400,646.96
2012-09-04,665.76,675.14,664.50,674.97,13139000,651.54
2012-08-31,667.25,668.60,657.25,665.24,12082900,642.14
2012-08-30,670.64,671.55,662.85,663.87,10810700,640.82
2012-08-29,675.25,677.67,672.60,673.47,7243100,650.09
2012-08-28,674.98,676.10,670.67,674.80,9550600,651.37
2012-08-27,679.99,680.87,673.54,675.68,15250300,652.22
2012-08-24,659.51,669.48,655.55,663.22,15619300,640.19
2012-08-23,666.11,669.90,661.15,662.63,15004600,639.62
2012-08-22,654.42,669.00,648.11,668.87,20190100,645.65
2012-08-21,670.82,674.88,650.33,656.06,29025700,633.28
2012-08-20,650.01,665.15,649.90,665.15,21906600,642.06
2012-08-17,640.00,648.19,638.81,648.11,15812900,625.61
2012-08-16,631.21,636.76,630.50,636.34,9090500,614.25
2012-08-15,631.30,634.00,627.75,630.83,9190800,608.93
2012-08-14,631.87,638.61,630.21,631.69,12148900,609.76
2012-08-13,623.39,630.00,623.25,630.00,9958300,608.13
2012-08-10,618.71,621.76,618.70,621.70,6962100,600.12
2012-08-09,617.85,621.73,617.80,620.73,7915800,599.18
2012-08-08,619.39,623.88,617.10,619.86,8739500,595.78
2012-08-07,622.77,625.00,618.04,620.91,10373100,596.79
2012-08-06,617.29,624.87,615.26,622.55,10789400,598.37
2012-08-03,613.63,617.98,611.56,615.70,12318600,591.78
2012-08-02,602.84,610.69,600.25,607.79,11862800,584.18
2012-08-01,615.91,616.40,603.00,606.81,13732200,583.24
2012-07-31,603.23,611.70,602.72,610.76,16511700,587.03
2012-07-30,590.92,599.44,587.82,595.03,13540800,571.92
2012-07-27,575.01,585.83,571.59,585.16,14426300,562.43
2012-07-26,579.76,580.40,570.36,574.88,14522600,552.55
2012-07-25,574.46,580.80,570.00,574.97,31332600,552.63
2012-07-24,607.38,609.68,598.51,600.92,20183300,577.58
2012-07-23,594.40,605.90,587.71,603.83,17427700,580.37
2012-07-20,613.03,614.44,603.70,604.30,14195400,580.83
2012-07-19,611.28,615.35,606.00,614.32,15602200,590.46
2012-07-18,606.59,608.34,603.56,606.26,9025000,582.71
2012-07-17,610.79,611.50,603.15,606.94,10486600,583.36
2012-07-16,605.12,611.62,605.02,606.91,10759300,583.33
2012-07-13,602.95,607.19,600.00,604.97,11122400,581.47
2012-07-12,600.24,603.47,592.68,598.90,15287200,575.64
2012-07-11,606.12,607.66,597.22,604.43,16761500,580.95
2012-07-10,617.97,619.87,605.31,608.21,18284200,584.58
2012-07-09,605.30,613.90,604.11,613.89,13550200,590.04
2012-07-06,607.09,608.44,601.58,605.88,14961800,582.34
2012-07-05,600.56,614.34,599.65,609.94,17299400,586.25
2012-07-03,594.88,600.00,594.00,599.41,8632600,576.13
2012-07-02,584.73,593.47,583.60,592.52,14289000,569.50
2012-06-29,578.00,584.00,574.25,584.00,15053600,561.31
2012-06-28,571.67,574.00,565.61,569.05,10101300,546.94
